doc_id,file_name,sentence
8,Tesla.pdf,"For each component that requires less movement around the factory, and as we use fewer robots in the  vehicle production process, energy consumption declines."
8,Tesla.pdf,"In our quest for constant improvement, we build each new factory to be better and more sustainable than the  previous one."
8,Tesla.pdf,"For example, at Gigafactory Texas, we chose highly efficient, insulated, low emissivity windows to  reduce building heating and cooling demand."
8,Tesla.pdf,"In addition, waste heat recovery from our compressors alone will  offset over 1 MW of natural gas consumption for process heating."
8,Tesla.pdf,"While we have already completed substantial  improvements at Gigafactory Shanghai, further improvements will continue at Gigafactory Berlin-Brandenburg  and Gigafactory Texas."
8,Tesla.pdf,All our new factories are designed to be covered with solar panels.
8,Tesla.pdf,"As of the end of 2021, we had installed solar  panels with a capacity of 21,405 kW, with the vast majority installed on the roofs of Gigafactory Nevada,  Gigafactory New York and our manufacturing facilities in California."
8,Tesla.pdf,We will continue to add more capacity to  these and other facilities as space allows and as is economically feasible.
8,Tesla.pdf,"We are leveraging six years of sensor data from Gigafactory Nevada to train an artificial intelligence (AI)  program to safely control 195 interconnected HVAC units, accounting for 6MW of total electrical load."
8,Tesla.pdf,"In its first  full year of operation, we have measured significant load reduction compared to baseline usage."
8,Tesla.pdf,"For such  comparison, we look at actual energy usage for the HVAC system for the two modes under the same conditions  (operations in the factory, time of year, external temperature, etc.)."
8,Tesla.pdf,AI control is expected to achieve significant  energy savings for Tesla as it is scaled up to control a majority share of HVAC equipment at Gigafactory Nevada  as well as HVAC equipment at other Gigafactories.
8,Tesla.pdf,"We will not be content until all our factories are carbon neutral, and there are other projects that we are  working on to further reduce emissions."
8,Tesla.pdf,"In order to reduce the cost of our vehicles and batteries, we also need  to use less energy to produce them."
8,Tesla.pdf,Many of the projects created to achieve this goal were showcased at our  Battery Day presentation in September 2020.
8,Tesla.pdf,"At Tesla’s 2020 Battery Day, we presented a novel way that cells can be manufactured using a dry electrode  process."
8,Tesla.pdf,Current electrode production processes involve mixing liquids with cathode or anode powders and  using massive machinery to coat and dry the electrode.
8,Tesla.pdf,"Since this process involves large ovens, today’s cell  production consumes a lot of energy."
8,Tesla.pdf,"The new dry-electrode process allows for the direct transition from a  cathode or anode powder to an electrode film, reducing energy consumption in the overall cell manufacturing  phase by more than 70% based on our latest analysis."
8,Tesla.pdf,"We plan to shift energy consumption toward renewables as quickly as possible throughout our operations,  whether it is at our factories, sales, service or delivery locations or through our Supercharger network."
8,Tesla.pdf,Tesla’s battery packs are designed to outlast the vehicle.
8,Tesla.pdf,"We estimate that a vehicle gets scrapped after  approximately 200,000 miles of usage in the U.S. and roughly 150,000 miles in Europe."
8,Tesla.pdf,"Creating a battery that  could last for 1,000,000 miles (4,000 charging cycles) would dramatically reduce the emissions per mile driven  for high-mileage vehicles such as taxis, delivery vans or trucks."
8,Tesla.pdf,Producing Robotaxis is a core part of our mission.
8,Tesla.pdf,All vehicles in the world combined travel trillions of miles  every year.
8,Tesla.pdf,"A relatively small number of vehicles, such as taxis, delivery vans, trucks and buses account for a  disproportionate amount of vehicle miles and, as a result, a disproportionate amount of emissions."
8,Tesla.pdf,"A single  future Tesla vehicle with a million-mile battery could be utilized over five-times more than an average vehicle in  the U.S. After being fully optimized, and even once it is scrapped, a battery can still be recycled and its  materials used in a brand-new battery."
8,Tesla.pdf,Note: Mileage is only one factor in battery capacity retention; battery age is also a major factor.
8,Tesla.pdf,"Retention figures at lower mileages above likely  reflect the impact of age while higher mileage values, which come from high-utilization vehicles, likely reflect less influence from battery age."
8,Tesla.pdf,Performance of newer chemistries (not yet shown here) can vary and we plan to expand disclosure once we have sufficient data.
8,Tesla.pdf,We can make the biggest impact on GHG emissions by selling as many of our products as possible.
8,Tesla.pdf,"Undoubtedly, the use-phase of our products avoids more lifetime emissions than either our operations or our  supply chain could."
8,Tesla.pdf,"However, in support of our mission, we track and try to minimize emissions that result from  our full value chain, including our supply chain, manufacturing processes as well as our sales, service and  delivery activities."
8,Tesla.pdf,"In 2021, we began measuring our Scope 1 and Scope 2 GHG emissions considering the principles and guidance  of the GHG Protocol."
8,Tesla.pdf,We used the operational control approach methodology – accounting for GHG emissions  from operations under our control.
8,Tesla.pdf,"For detailed information on the scope of our calculations, please see page  139-142 of this report."
8,Tesla.pdf,"While our total Scope 1 and Scope 2 emissions may increase on an absolute basis in the near term as we  continue to open new factories, our goal is to reduce the emissions intensity from production as we push the  boundaries of sustainable manufacturing and improve the efficiency of our operations."
8,Tesla.pdf,As part of our  commitment to reducing our overall emissions in the long term we signed up for the Science-Based Target  Initiative (SBTi) in 2021.
8,Tesla.pdf,"1 SSD = Sales, Service & Delivery 2 Other includes sites that conduct research & development, administration, energy product warehousing and deployment, and other mixed-used  warehousing."
8,Tesla.pdf,*PwC performed an attest review engagement on this metric.
8,Tesla.pdf,See their report on page 138.
8,Tesla.pdf,"Scope 3 GHG emissions calculations are highly academic, even those widely used and accepted like the GHG  Protocol."
